isbn,title,year,author,pages,publisher,genres,tag,price,rating_avg,review_count,cover,link_buy,description
9786043465788,Sách - Lão Tử Đạo Đức kinh - Nguyễn Hiến Lê ( Tuyển Tập Bách Gia Tranh Minh),2011,Nguyễn Hiến Lê,296.0,Nhà Xuất Bản Hồng Đức,"Sách Văn Hóa, Sách Danh Nhân","sach-van-hoa, sach-danh-nhan",111300,5.0,72,https://salt.tikicdn.com/cache/280x280/ts/product/72/4f/81/104cfd2340467846c5f11f1a01d34d88.jpg,https://tiki.vn/sach-lao-tu-dao-duc-kinh-nguyen-hien-le-tuyen-tap-bach-gia-tranh-minh-p90480255.html?spid=127524852,"Bí ẩn về cuộc đời Lão Tử: Bậc cao nhân ẩn sĩ được Khổng Tử ví như ""Con rồng thâm sâu, không thể lường nổi"". Đạo đức kinh của lão tử có lẽ là một trong vài cuốn sách hiếm hoi dù có đọc đi đọc lại cả ..."
9786043363534,Sách Thợ Xăm Ở Auschwitz,2015,Heather Morris,384.0,Nhà Xuất Bản Văn Học,"Sách văn học, Tiểu Thuyết","sach-van-hoc, tieu-thuyet",118400,4.8,543,https://salt.tikicdn.com/cache/280x280/ts/product/8e/5d/2d/c2a6038dd7f55a9295164e88c152f424.jpg,https://tiki.vn/sach-tho-xam-o-auschwitz-p69764534.html?spid=69764536,"Thợ xăm ở Auschwitz là một tài liệu khác thường, được công bố hơn bảy mươi năm sau những sự kiện nó thuật lại, và nó nhắc nhở chúng ta rằng có rất nhiều câu chuyện sẽ mãi mãi không bao giờ được kể. Nó..."
9786043948829,Sách Sụp Đổ,2024,Không rõ tác giả,162.0,Nhà Xuất Bản Dân Trí,"Lịch Sử Thế Giới, Sách Lịch sử","lich-su-the-gioi, sach-lich-su",308500,4.6,8,https://salt.tikicdn.com/cache/280x280/ts/product/e5/7b/a1/6e18fe60f710bc3492b302c306059830.jpg,https://tiki.vn/sach-sup-do-p67865487.html?spid=127524795,"SỤP ĐỔCác xã hội đã thất bại hay thành công như thế nào?TÓM TẮT NỘI DUNG CUỐN SỤP ĐỔ:Với phương pháp đa ngành cùng khối lượng kiến thức khổng lồ, Jared Diamond đã hoàn thành kiệt tác mang tính các..."
9786043799307,Sách Những Con Chim Ẩn Mình Chờ Chết (Tái Bản 2020),2008,Colleen Mccullough,568.0,NXB Trẻ,"Sách văn học, Tiểu Thuyết","sach-van-hoc, tieu-thuyet",121000,5.0,170,https://salt.tikicdn.com/cache/280x280/ts/product/f8/e2/b4/72d513aac5dc603125a27a77eaaa09f5.jpg,https://tiki.vn/sach-nhung-con-chim-an-minh-cho-chet-tai-ban-2020-p57354850.html?spid=57354851,"Những Con Chim Ẩn Mình Chờ Chết.Câu chuyện bắt đầu năm 1915 tại trang trại Drogheda ở vùng nông thôn New Zealand, với cô bé Meggie Cleary. Trong cuộc sống khắc nghiệt của gia đình Cleary, từ sự lãnh ..."
9786043711290,Sách Tôi Thấy Hoa Vàng Trên Cỏ Xanh,2000,Nguyễn Nhật Ánh,378.0,NXB Trẻ,"Sách văn học, Tác phẩm kinh điển","sach-van-hoc, tac-pham-kinh-ien",113000,5.0,878,https://salt.tikicdn.com/cache/280x280/ts/product/d5/56/6b/506b4f5baeed19a459dce7cea095787e.jpg,https://tiki.vn/sach-toi-thay-hoa-vang-tren-co-xanh-p10392851.html?spid=39152601,"Tôi Thấy Hoa Vàng Trên Cỏ Xanh (Nguyễn Nhật Ánh).""Những ngày ẩm ương, chưa lớn mà cũng chẳng còn nhỏ, có ai chưa từng dõi mắt nhìn theo một ai.""Câu chuyện kể lại ký ức tuổi thơ của hai anh em Thiều ..."
9786043487506,Sách Suy Tưởng,2009,Marcus Aurelius,392.0,Nhà Xuất Bản Tri Thức,"Sách kỹ năng sống, Sách tư duy","sach-ky-nang-song, sach-tu-duy",180500,5.0,33,https://salt.tikicdn.com/cache/280x280/ts/product/05/a5/74/d84aafdb84762675749b7cc9e7805ad1.jpg,https://tiki.vn/sach-suy-tuong-p5904643.html?spid=176664549,"Nghe nói Marcus Aurelius thích trích dẫn câu nói trên của Plato, và những ai đã từng viết về ông khó cưỡng lại vận nó vào bản thân Marcus. Và tất nhiên, nếu là đi tìm ông vua-triết gia của Plato bằng ..."
9786043883206,Sách Không Gia Đình,2011,Hector Malot,664.0,Nhà Xuất Bản Văn Học,"Sách văn học, Tác phẩm kinh điển","sach-van-hoc, tac-pham-kinh-ien",175000,5.0,8,https://salt.tikicdn.com/cache/280x280/ts/product/c3/c3/97/94c21a0753af296c7aff91df96695ded.png,https://tiki.vn/sach-khong-gia-dinh-p488165.html?spid=15791420,"Không Gia Đình Hector Malot (1830 -1907) là nhà văn nổi tiếng người Pháp. Trong sự nghiệp của mình, ông đă viết trên 70 tác phẩm. Các tác phẩm ""Rômanh Cambơri"" (1869), ""Không gia đình"" (Sans Famille ..."
9786043849344,Sư Tử Tháng 3 - Tập 16,2019,Chica Umino,355.0,Nhà Xuất Bản Kim Đồng,"Manga, Truyện Tranh","manga, truyen-tranh",33250,0.0,0,https://salt.tikicdn.com/cache/280x280/ts/product/b6/3a/43/b07f44504d8ba090df0bb99c9433cd7d.jpg,https://tiki.vn/su-tu-thang-3-tap-16-p278160111.html?spid=278160114,"Giờ đang là tháng 12. Đã sắp đến cuối năm, và mùa đông ngày càng thêm giá rét. Thế rồi Giáng sinh. Và năm mới tới. Đây là lần thứ ba Rei đón Tết tại nhà Kawamoto, mọi người quây quần bên nhau cùng xếp..."
9786043480128,Sách - Quá trẻ để chết tác giả Đinh Hằng,2006,Đinh Hằng,248.0,Nhà Xuất Bản Thế Giới,"Sách Địa Danh, Sách Văn Hóa","sach-ia-danh, sach-van-hoa",129000,0.0,0,https://salt.tikicdn.com/cache/280x280/ts/product/89/ed/ae/5e7c80ee3dd0abd6b800ef52ce80e790.png,https://tiki.vn/sach-qua-tre-de-chet-tac-gia-dinh-hang-p278123072.html?spid=278123073,"Sách - Quá trẻ để chết tác giả Đinh Hằng---*Thông tin cuốn sách● Tên sách: Quá Trẻ Để Chết● Tác giả: Đinh Hằng● Khổ sách: 14 cm x 20,5 cm● Số trang: 248 trang● Giá gốc: 129.000 đ*Giới thiệu tá..."
9786043123544,Sách Sài Gòn Dưới Mắt Tôi - Kể Tiếp Những Câu Chuyện Về Sài Gòn (Bìa Cứng),2014,Vương Hồng Sển,208.0,NXB Trẻ,"Sách văn học, Tiểu sử","sach-van-hoc, tieu-su",161000,4.6,5,https://salt.tikicdn.com/cache/280x280/ts/product/71/4f/ca/3a93f04e11ebf84c8027d723c2fa20e1.png,https://tiki.vn/sach-sai-gon-duoi-mat-toi-ke-tiep-nhung-cau-chuyen-ve-sai-gon-bia-cung-p278074057.html?spid=278074058,"Tập di cảo ""Ăn cơm mới, nói chuyện cũ: Sài Gòn dưới mắt tôi - Kể tiếp những câu chuyện về Sài Gòn"" của Vương Hồng Sển là tập hồi ký được thể hiện dưới dạng các tập tạp bút ghi 1990, 1991, 1993. Qua ""S..."
9786043621450,"Sách Tiếng Nói Nam Kỳ Cũ - Địa Danh, Nhơn Danh, Thổ Ngữ (Bìa Cứng)",2022,Vương Hồng Sển,336.0,NXB Trẻ,"Sách Văn Hóa, Sách Địa Danh","sach-van-hoa, sach-ia-danh",212000,4.0,2,https://salt.tikicdn.com/cache/280x280/ts/product/a0/85/35/96506e83a81b3bf355793e99d4cb3e75.png,https://tiki.vn/sach-tieng-noi-nam-ky-cu-dia-danh-nhon-danh-tho-ngu-bia-cung-p278074009.html?spid=278074010,"Tiếng nói Nam kỳ cũ là sự góp nhặt tư liệu, ghi chép, khảo cứu của tác giả về chứng tích, nhân vật, đất đai thủy thổ của miền Nam cũ đặc biệt là vùng đồng bằng sông Cửu Long. Trong Tiếng nói Nam kỳ cũ..."
9786043857495,"Sách Thực Hành Shadow Work - Chuyển Hóa Bóng Tối, Cân Bằng Tính Nam Và Tính Nữ Trong Mỗi Chúng Ta",2012,Elliott Saxby,296.0,Nhà Xuất Bản Dân Trí,"Sách kỹ năng sống, Sách tư duy","sach-ky-nang-song, sach-tu-duy",116450,5.0,1,https://salt.tikicdn.com/cache/280x280/ts/product/0d/3c/3d/0e97b62ba483fd85b143510165b41381.png,https://tiki.vn/sach-thuc-hanh-shadow-work-chuyen-hoa-bong-toi-can-bang-tinh-nam-va-tinh-nu-trong-moi-chung-ta-p278041424.html?spid=278041425,"Trong hành trình khám phá bản thân, ai trong chúng ta cũng từng chạm đến những cảm xúc mâu thuẫn, tổn thương, hoặc những mặt tính cách mà ta không muốn thừa nhận. Đó chính là “bóng tối” - phần “tâm hồ..."
9786043958266,Sách Lời Nguyền Chân Ái,2022,Stephanie Garber,424.0,Nhà Xuất Bản Dân Trí,"Sách văn học, Tiểu Thuyết","sach-van-hoc, tieu-thuyet",139620,4.5,9,https://salt.tikicdn.com/cache/280x280/ts/product/c4/6b/3f/81b3f77499eb6a69bf1e02503d7b9385.jpg,https://tiki.vn/sach-loi-nguyen-chan-ai-p278016081.html?spid=278016082,“Lời nguyền chân ái” là phần cuối của bộ truyện fantasy sau “Ngày xửa ngày xưa có một trái tim vụn vỡ” và “Vũ khúc đoạn tình”.Bộ 3 tiểu thuyết lãng mạn kỳ ảo “Ngày xửa ngày xưa có một trái tim vụn vỡ...
9786043529295,Sách Kỹ Thuật Giọng Nói,2015,Theodore Dimon,208.0,Nhà Xuất Bản Lao Động,"Sách kỹ năng sống, Sách tư duy","sach-ky-nang-song, sach-tu-duy",140400,4.0,2,https://salt.tikicdn.com/cache/280x280/ts/product/8c/a2/a0/da0ccd32b4acea524627c8b089e98929.png,https://tiki.vn/sach-ky-thuat-giong-noi-p277816234.html?spid=277816235,"Đây là cuốn sách đầu tiên giải về giải phẫu và cơ chế của giọng nói. Được minh họa trực quan với hơn 100 hình ảnh chi tiết, “Kỹ thuật giọng nói” hướng dẫn các giáo viên, học viên thanh nhạc, ca sĩ, di..."
9786043785080,Sách Seneca: Suy Ngẫm Về Tri Thức Và Đức Hạnh,2021,1980Books biên soạn,224.0,Nhà Xuất Bản Lao Động,"Sách kỹ năng sống, Sách tư duy","sach-ky-nang-song, sach-tu-duy",109900,5.0,3,https://salt.tikicdn.com/cache/280x280/ts/product/eb/7b/87/0e6e29cd074f691808fae48e975292d3.jpg,https://tiki.vn/sach-seneca-suy-ngam-ve-tri-thuc-va-duc-hanh-p277816221.html?spid=277816222,"“Seneca: Suy ngẫm về tri thức và đức hạnh” là một tập hợp các lá thư sâu sắc được viết bởi Triết gia Seneca gửi đến người bạn Lucilius. Với sự thông tuệ trong từng câu văn và giá trị vượt thời gian, c..."
9786043617575,[Sách] Tuyết Xuân - Yukio Mishima - Sách Tao Đàn,2010,Yukio Mishima,486.0,Nhà Xuất Bản Hội Nhà Văn,"Sách văn học, Tác phẩm kinh điển","sach-van-hoc, tac-pham-kinh-ien",304000,4.0,2,https://salt.tikicdn.com/cache/280x280/ts/product/7b/0d/ba/395b8086e64478f16a8927cc4f3b2b1a.jpg,https://tiki.vn/sach-tuyet-xuan-yukio-mishima-sach-tao-dan-p277555651.html?spid=277555652,"Bể phong nhiêu là bộ tác phẩm cuối cùng của Yukio Mishima, một kiệt tác bi kịch mà ông hoàn thành vào buổi sáng ngày mất. Bộ truyện Bể phong nhiêu phản ánh tư tưởng thẩm mỹ và đặc điểm cơ bản trong to..."
9786043370008,Sách Thao túng tâm lý khách hàng bằng tâm lý học,2010,Lý Hạo Hiên,292.0,Nhà Xuất Bản Hồng Đức,"Sách Marketing, Sách kinh tế","sach-marketing, sach-kinh-te",117600,5.0,5,https://salt.tikicdn.com/cache/280x280/ts/product/56/6b/1f/a11181749aa8af4e70d29c1e372a27b6.jpeg,https://tiki.vn/sach-thao-tung-tam-ly-khach-hang-bang-tam-ly-hoc-p277348553.html?spid=277348555,"Thao túng tâm lý khách hàng bằng tâm lý học Tại sao một số thương hiệu khiến bạn sẵn sàng trả nhiều tiền hơn mà vẫn cảm thấy “hời”? Vì sao bạn nghĩ mình đang lựa chọn lý trí, nhưng thực tế lại bị “dẫ..."
9786043325242,Sách 31 Ngày Bán Hàng Thực Chiến,2013,Hoàng Trung Dũng,400.0,Nhà Xuất Bản Lao Động,"Sách Marketing, Sách kinh tế","sach-marketing, sach-kinh-te",277400,5.0,4,https://salt.tikicdn.com/cache/280x280/ts/product/81/fc/0a/74df07147633a10fc8470b9bf006fdfa.jpg,https://tiki.vn/sach-31-ngay-ban-hang-thuc-chien-p277314379.html?spid=277314383,"31 Ngày Bán Hàng Thực Chiến.Cuốn sách là hành trình 31 ngày thực hành kỹ năng bán hàng do Tiến sĩ Hoàng Trung Dũng – giảng viên FPT và chuyên gia đào tạo – biên soạn. Mỗi chương tương ứng một ngày, d..."
9786043210234,Sách Gia Đình Song Ngữ - 365 ngày cả nhà cùng nói tiếng Anh như người bản ngữ,2009,Patra Patphureerat,192.0,Nhà Xuất Bản Hà Nội,"Đạo đức, Sách thiếu nhi","ao-uc, sach-thieu-nhi",139000,4.7,3,https://salt.tikicdn.com/cache/280x280/ts/product/06/0d/62/cb063f09a062be3dcccabbb005b52d70.jpg,https://tiki.vn/sach-gia-dinh-song-ngu-365-ngay-ca-nha-cung-noi-tieng-anh-nhu-nguoi-ban-ngu-p276653138.html?spid=276653372,Dạy con tiếng Anh không khó vì nay đã có bộ sách GIA ĐÌNH SONG NGỮ - Bố mẹ mong muốn giúp con có nền tảng giao tiếp tiếng Anh vững chắc. - Bố mẹ mong muốn có thể bắt đầu hành trình dạy con song ngữ ng...
9786043703735,Sách Lịch sử Việt Nam bằng hình - Gần 2000 minh họa tranh ảnh và bản đồ,2020,Đông A,660.0,Nhà Xuất Bản Đại Học Sư Phạm,"Sách Lịch sử, Lịch Sử Việt Nam","sach-lich-su, lich-su-viet-nam",692000,4.8,44,https://salt.tikicdn.com/cache/280x280/ts/product/71/4d/fd/6b78e4a1728c2d9b09d79207dce94768.jpg,https://tiki.vn/sach-lich-su-viet-nam-bang-hinh-gan-2000-minh-hoa-tranh-anh-va-ban-do-p276107155.html?spid=276107156,"Giới thiệu tác giảĐội ngũ biên soạn sách là các biên tập viên Đông A và cộng tác viên có kinh nghiệm trong lĩnh vực xuất bản cũng như chuyên ngành lịch sử. Bên cạnh đó, ban cố vấn nội dung đều là nhữ..."
9786043196334,Tiếng Anh 12 Friends Global - Student Book,2002,Không rõ tác giả,489.0,Nhà Xuất Bản Giáo Dục Việt Nam,"Sách Giáo Khoa Cấp 3, Sách Giáo Khoa","sach-giao-khoa-cap-3, sach-giao-khoa",67000,4.6,10,https://salt.tikicdn.com/cache/280x280/ts/product/65/7e/35/fe766baad6d34259d5092bb600a7cb77.jpg,https://tiki.vn/tieng-anh-12-friends-global-student-book-p275263420.html?spid=275263421,Tiếng Anh 12 Friends Global - Student Book MỤC LỤC Unit I. Introduction Unit 1. Relationships Unit 2. Problems Unit 3. Customs and tradition Unit 4. Holidays and tourism Un...
9786043931065,Sách SỨC MẠNH CỦA EQ- Đánh thức trí tuệ cảm xúc - Làm chủ ngôn ngữ - Thu phục lòng người,2009,Patrick King,176.0,Nhà Xuất Bản Thế Giới,"Sách kỹ năng sống, Sách kỹ năng mềm","sach-ky-nang-song, sach-ky-nang-mem",73260,4.8,16,https://salt.tikicdn.com/cache/280x280/ts/product/e9/df/6b/86471d9a2f6ac032dd5829065e56fb58.jpg,https://tiki.vn/sach-suc-manh-cua-eq-danh-thuc-tri-tue-cam-xuc-lam-chu-ngon-ngu-thu-phuc-long-nguoi-p275140709.html?spid=275140711,"SỨC MẠNH CỦA EQĐánh thức trí tuệ cảm xúcLàm chủ ngôn ngữThu phục lòng ngườiThành công trong đời bạn sẽ phụ thuộc vào cách bạn đối xử với mọi người. Xin lỗi, sự thật thì luôn phũ phàng.Nhưng có ti..."
9786043858671,Sách Tên của đóa hồng ( Tái Bản),2005,Umberto Eco,556.0,Nhà Xuất Bản Văn Học,"Sách văn học, Tiểu Thuyết","sach-van-hoc, tieu-thuyet",169400,5.0,5,https://salt.tikicdn.com/cache/280x280/ts/product/c7/8f/f9/6324c9d91c6e0db33d6422ea38e5040e.jpg,https://tiki.vn/sach-ten-cua-doa-hong-tai-ban-p274828146.html?spid=274828150,"Có lẽ, Umberto Eco muốn trao cho độc giả một cuốn sách để họ có thể thốt lên sau khi đọc xong: “Tôi đã đi cùng khắp, kiếm sự an bình, rốt cuộc chỉ tìm thấy nó khi ngồi ở một góc phòng với m..."
9786043751175,Sách Đường hẹp lên miền Bắc thẳm,2004,Richard Flanagan,428.0,Nhà Xuất Bản Văn Học,"Truyện dài, Sách văn học","truyen-dai, sach-van-hoc",167860,4.6,20,https://salt.tikicdn.com/cache/280x280/ts/product/f1/a0/0d/0eea6d286d68152908fc6a865bfdb429.jpg,https://tiki.vn/sach-duong-hep-len-mien-bac-tham-p273476653.html?spid=273476656,"CUỐN TIỂU THUYẾT ĐƯỢC HỘI ĐỒNG TRAO GIẢI MAN BOOKER 2014 ĐÁNH GIÁ LÀ KIỆT TÁC!Trong sự kiệt quệ và tuyệt vọng của một trại tù binh Nhật Bản trên tuyến đường sắt tử thần Thái Lan-Miến Điện năm 1943, b..."
9786043417491,Lớp Học Mật Ngữ - Phiên Bản Mới - Tập 1,2003,B.R.O,471.0,Hoa Học Trò,"Sách thiếu nhi, Truyện tranh thiếu nhi","sach-thieu-nhi, truyen-tranh-thieu-nhi",25000,5.0,7,https://salt.tikicdn.com/cache/280x280/ts/product/65/c1/1b/67a4e2ac43d187ebddcad0557807d8a2.jpg,https://tiki.vn/lop-hoc-mat-ngu-phien-ban-moi-tap-1-p270708741.html?spid=270708742,Lớp Học Mật Ngữ - Phiên Bản Mới - Tập 1 Nhà xuất bản : Hoa Học Trò. Công ty phát hành : Hoa Học Trò. Tác giả : B.R.O. Kích thước : 15 x 21 cm. Số trang : Đang Cập Nhật. Ngày x...
9786043465916,Tiếng Anh 8 Friends Plus - Workbook (2023),2004,Nhiều tác giả,155.0,Nhà Xuất Bản Giáo Dục Việt Nam,"Sách Giáo Khoa Cấp 2, Sách Giáo Khoa","sach-giao-khoa-cap-2, sach-giao-khoa",79000,5.0,12,https://salt.tikicdn.com/cache/280x280/ts/product/55/ea/a8/5cdbf5f20c0eb6b5737bee5b1f9b5037.jpg,https://tiki.vn/tieng-anh-8-friends-plus-workbook-2023-p263677419.html?spid=263677420,"Tiếng Anh 8 Friends Plus - Workbook Nội dung sách hướng đến mục đích đảm bảo dễ dạy, dễ học, gắn liền với thực tiễn. Các hoạt động học tập được chọn lọc phù hợp với lứa tuổi và khả năng nhận..."
9786043944219,"Trọn Bộ Giáo Trình Destination Grammar & Vocabulary B1, B2, C1&C2 (Kèm Đáp Án)",2012,MacMillan,138.0,Nhà Xuất Bản Hồng Đức,"Sách Học Ngoại Ngữ, Sách Học Tiếng Anh","sach-hoc-ngoai-ngu, sach-hoc-tieng-anh",480800,5.0,5,https://salt.tikicdn.com/cache/280x280/ts/product/6b/2f/95/f5cc05cf2a235575d7cad855ed2b1c26.jpg,https://tiki.vn/tro-n-bo-gia-o-tri-nh-destination-grammar-vocabulary-b1-b2-c1-c2-ke-m-da-p-a-n-p253621800.html?spid=274587759,Mô Tả Sản PhẩmBộ sách gồm 3 cuốn :1. Destination Grammar & Vocabulary C1&C2 - Kèm Đáp ÁnCuốn sách Destination Grammar & Vocabulary C1&C2 được biên soạn giúp học viên rèn luyện k...
9786043370273,"Trọn Bộ Giáo Trình Destination Grammar & Vocabulary B1, B2, C1&C2 (Kèm Đáp Án)",2003,Không rõ tác giả,471.0,Nhà Xuất Bản Hồng Đức,"Sách Học Ngoại Ngữ, Sách Học Tiếng Anh","sach-hoc-ngoai-ngu, sach-hoc-tieng-anh",492000,5.0,75,https://salt.tikicdn.com/cache/280x280/ts/product/34/79/2b/6fb6b3a86daf323b3d3d24e90e0d62c6.jpg,https://tiki.vn/tro-n-bo-gia-o-tri-nh-destination-grammar-vocabulary-b1-b2-c1-c2-ke-m-da-p-a-n-p253365432.html?spid=253365433,Bộ sách gồm 3 cuốn :1. Destination Grammar & Vocabulary C1&C2 - Kèm Đáp ÁnCuốn sách Destination Grammar & Vocabulary C1&C2 được biên soạn giúp học viên rèn luyện khả năng ngữ pháp v...
9786043183063,Chainsaw Man - Tập 8,2018,Tatsuki Fujimoto,192.0,NXB Trẻ,"Manga, Truyện Tranh","manga, truyen-tranh",22000,5.0,35,https://salt.tikicdn.com/cache/280x280/ts/product/ac/10/57/1ee7560b1767b2218d9b137a36a8fe0f.jpg,https://tiki.vn/chainsaw-man-tap-8-p242424349.html?spid=242424350,"Câu chuyện của Chainsaw Man mô tả một thế giới nơi ma quỷ và con người cùng tồn tại trên Trái đất, và trong đó con người có thể lập hiệp ước để đạt được sức mạnh của quỷ. Nhân vật chính là Denji, để ..."
9786043948363,Sách Ghi Chép Pháp Y – Những Cái Chết Bí Ẩn,2012,Lưu Hiểu Huy,344.0,Nhà Xuất Bản Thanh Niên,"Truyện trinh thám, Sách văn học","truyen-trinh-tham, sach-van-hoc",120000,5.0,858,https://salt.tikicdn.com/cache/280x280/ts/product/22/33/d3/601306a5216073499075360883c650fc.jpg,https://tiki.vn/sach-ghi-chep-phap-y-nhung-cai-chet-bi-an-p207841114.html?spid=207841118,GHI CHÉP PHÁP Y - NHỮNG CÁI CHẾT BÍ ẨN – Làm cách nào để một “xác chết lên tiếng”? - đó là công việc của bác sĩ pháp y.“Ghi chép pháp y - Những cái chết bí ẩn” là cuốn sách nằm trong hệ liệt với “Ph...
9786043508091,Sách THE DAILY STOIC – 366 CHIÊM NGHIỆM VỀ TRÍ TUỆ VÀ LÒNG CAN TRƯỜNG CÙNG NGHỆ THUẬT SỐNG,2004,"Ryan Holiday, Stephen Hanselman",444.0,Nhà Xuất Bản Thanh Niên,"Sách kỹ năng sống, Sách kỹ năng mềm","sach-ky-nang-song, sach-ky-nang-mem",174700,4.8,105,https://salt.tikicdn.com/cache/280x280/ts/product/92/76/ca/511b35694faeba098b24fae54b2810b5.jpg,https://tiki.vn/sach-the-daily-stoic-366-chiem-nghiem-ve-tri-tue-va-long-can-truong-cung-nghe-thuat-song-p193895767.html?spid=193895768,Ta đến đâu để tìm được niềm vui? Tiêu chuẩn chính xác để đo lường thành công là gì? Làm sao để kiểm soát cơn thịnh nộ? Làm sao để hiểu được ý nghĩa cuộc đời? Làm sao ta vượt qua nỗi bi thương?Câu tr...
9786043640013,Chùm Nho Thịnh Nộ (TB),2008,John Steinbeck,508.0,Nhà Xuất Bản Hội Nhà Văn,"Sách văn học, Tiểu Thuyết","sach-van-hoc, tieu-thuyet",280000,4.8,16,https://salt.tikicdn.com/cache/280x280/ts/product/c3/ee/0e/df7a7c5bfc8a2a947c8b60967de696f0.jpg,https://tiki.vn/chum-nho-thinh-no-tb-p192727106.html?spid=192727107,"ĐẠI SUY THOÁI. Thảm họa môi trường Dust Bowl. Cú đánh kép ấy đã mở đầu cuộc di dân gây chấn động nước Mỹ thập niên 30, khi hàng vạn kiếp người phải dứt áo ra đi, phiêu bạt muôn nơi, chạy ăn từng bữa, ..."
9786043747947,Sách Luyện thi B2 Vstep 4 kỹ năng - Ôn thi chứng chỉ tiếng Anh bậc 4 (bằng B2 tiếng Anh) khung năng lực Ngoại ngữ 6 bậc Việt Nam,2018,Vũ Thị Lê Vy,344.0,Nhà Xuất Bản Đại Học Quốc Gia Hà Nội,"Sách Học Ngoại Ngữ, Sách Học Tiếng Anh","sach-hoc-ngoai-ngu, sach-hoc-tieng-anh",261800,4.8,71,https://salt.tikicdn.com/cache/280x280/ts/product/4b/73/a6/83f7edd9e66e71874123ba3972c7b64f.png,https://tiki.vn/sach-luyen-thi-b2-vstep-4-ky-nang-on-thi-chung-chi-tieng-anh-bac-4-bang-b2-tieng-anh-khung-nang-luc-ngoai-ngu-6-bac-viet-nam-p187279375.html?spid=187279376,"Sách Luyện Thi B2 Vstep 4 Kỹ Năng là sản phẩm của đội ngũ trung tâm Anh ngữ Vivian – trung tâm uy tín về luyện thi chứng chỉ tiếng Anh A2, B1, B2, C1 Vstep. Sách Luyện Thi B2 Vstep 4 Kỹ Năng tổng h..."
9786043256350,Sách Tâm Lý Học Đám Đông (Tái Bản 2022),2024,Gustave Le Bon,252.0,Nhà Xuất Bản Thế Giới,"Sách Tâm Lý Tuổi Teen, Sách Tâm lý","sach-tam-ly-tuoi-teen, sach-tam-ly",110800,4.5,40,https://salt.tikicdn.com/cache/280x280/ts/product/39/98/b3/1213224d700e9c2a6959a3b0e38fca9a.jpg,https://tiki.vn/sach-tam-ly-hoc-dam-dong-tai-ban-2022-p184419720.html?spid=184419721,"Kể từ khi xuất bản lần đầu tại Việt Nam, cuốn sách này đã được tái bản lại rất nhiều lần.Tác giả Gustave Le Bon (1841 - 1931) là nhà tâm lí học xã hội nổi tiếng người Pháp với lí thuyết về đám đông. ..."
9786043904051,Truyện Kiều Chú Giải (Bìa Mềm) (Tái Bản),2006,Nguyễn Du,604.0,Nhà Xuất Bản Văn Học,"Truyện ngắn, Sách văn học","truyen-ngan, sach-van-hoc",108000,5.0,16,https://salt.tikicdn.com/cache/280x280/ts/product/8b/7d/43/f0a3551f83b7219a18d2d5bf2d679a19.jpg,https://tiki.vn/truyen-kieu-chu-giai-bia-mem-tai-ban-p158741253.html?spid=158741255,"Tác giả húy là Nguyễn Du 阮 攸, tự là Tố Như 素 如, hiệu là Thanh Hiên 清 軒, biệt hiệu là Hồng Sơn Liệp Hộ 鴻 山 獵 戶 , quán tại làng Tiên Điền, huyện Nghi Xuân, tỉnh Hà Tĩnh, con thứ bảy cụ Hoàng Giáp Xuân Q..."
9786043219690,"Sách Atomic Habits - Thay Đổi Tí Hon, Hiệu Quả Bất Ngờ ( Những Thay Đổi Nhỏ Tạo Nên Thành Công Lớn/ Tặng kèm Bookmark)",2020,Không rõ tác giả,275.0,Nhà Xuất Bản Thế Giới,"Sách kỹ năng sống, Sách tư duy","sach-ky-nang-song, sach-tu-duy",175000,5.0,1,https://salt.tikicdn.com/cache/280x280/ts/product/9f/81/ed/27bf5e6d1e5cb3aa8425ee8fc62aa652.png,https://tiki.vn/sach-atomic-habits-thay-doi-ti-hon-hieu-qua-bat-ngo-nhung-thay-doi-nho-tao-nen-thanh-cong-lon-tang-kem-bookmark-p145289356.html?spid=276514987,"Atomic Habits - Thay Đổi Tí Hon, Hiệu Quả Bất Ngờ• Wall Street Journal Bestseller, USA Today Bestseller, Publisher's Weekly Bestseller• Nằm trong Top 20 tựa sách thể loại non-fiction bán chạy và đư..."
9786043423633,Sách Không Ai Có Thể Làm Bạn Tổn Thương Trừ Khi Bạn Cho Phép (Tặng Kèm 1 Bộ Bookmark Gồm 4 Cái),2019,Yoo Eun Jung,304.0,Nhà Xuất Bản Dân Trí,"Sách kỹ năng sống, Sách tư duy","sach-ky-nang-song, sach-tu-duy",85680,5.0,1775,https://salt.tikicdn.com/cache/280x280/ts/product/0c/ff/1f/091c739d2cc4c1b2a3a9c5025930adcc.jpg,https://tiki.vn/sach-khong-ai-co-the-lam-ban-ton-thuong-tru-khi-ban-cho-phep-tang-kem-1-bo-bookmark-gom-4-cai-p121635152.html?spid=121635153,"KHÔNG AI CÓ THỂ LÀM BẠN TỔN THƯƠNG TRỪ KHI BẠN CHO PHÉP – YOO EUN JUNGChúng ta vẫn thường nghĩ mình sẽ chỉ hạnh phúc khi ở bên cạnh ai đó và nhận được yêu thương từ họ. Nhưng thực chất, hạnh phúc đơn..."
